name,ruc,address,phone,email,contact_name,contact_phone,contact_email,created_by,created_at,updated_by,updated_at
INVERSIONES ALEXANDER RS E.I.R.L.,20610041583,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
S.M.R.L. SANTA BARBARA DE TRUJILLO,20191100876,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
VIO CONSULTING S.A.C.,20601623936,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
AMUSEMENT PARKS TRUJILLO S.A.C.,20611904739,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CASUSOL SANCHEZ MIRKO JUBAL,10435920263,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
HERNANDEZ PAUCAR BRANDON JAIR,10722050369,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RAMOS LOAYZA LUIS MIGUEL,10728624138,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
PAN AMERICAN SILVER PERU S.A.C.,20294845896,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
COMUNICACION FUTURA S.A.C.,20516285517,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
MINERA GERMANIA S.A.,20507429891,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
EXCOVER SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - EXCOVER S.R.L.,20454118422,AL.HUANUCO NRO. 306 URB. EL PORVENIR AREQUIPA - AREQUIPA - MIRAFLORES,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
DE MELT GROUP S.A.C.,20550351057,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
QALLARIX GROUP S.A.C.,20603066163,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,20100484197,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INVERSIONES MINERAS GHERALDIN E.I.R.L.,20604891354,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ALKAR SEGURIDAD ELECTRONICA S.A.C.,20563468484,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GLORE PERU S.A.C,20555936045,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
MANNUCCI DIESEL CAJAMARCA SOCIEDAD ANONIMA CERRADA,20495647324,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INVERSIONES RIOMAR S.A.C,20481824703,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CHALITO MINERIA & CONSTRUCCION E.I.R.L.,20605783954,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
TRALMAQ S.A.C.,20600139704,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
FORZAMAT S.A.C.,20559644243,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ALCAZAR REYNA CONTRATISTAS GENERALES S.A.C.,20439754801,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
LOPEZ LOZANO HIPOLITO,10194209474,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ECOMEDAR S.A.C.,20606824077,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CAREKI SERVICE S.A.C.,20539841263,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INTERACCIONES INTELIGENTES PERU SOCIEDAD ANONIMA CERRADA,20536326619,AV. DEL PINAR NRO. 106 INT. 1003 URB. CHACARILLA DEL ESTANQUE LIMA - LIMA - SANTIAGO DE SURCO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ROBOTIC AIR SYSTEMS S.A.C.,20514704199,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CORPORACION DAMI EIRL,20610274553,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
OLLME CONSORCIO MINERO E.I.R.L.,20477697446,,,--,--,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
M & V REPRESENTACIONES Y SERVICIOS S A,20207889688,CAL.DIAZ DE CIEN FUEGOS N 145 NRO. -151 URB. LA MERCED LA LIBERTAD - TRUJILLO - TRUJILLO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CORPORACION CONTANOR & SERVICIOS GENERALES S.A.C.,20604613265,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
EYSM INGENIERIA S.A.C.,20550689414,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
FUJI MINERALS S.A.C.,20610193103,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ALONZO RUFINO FELIX,10804704901,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
EXPLORACIONES LUZMAR S.A.C.,20477238841,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
EXPLOTACION E INVERSIONES MINERA HNOS SANCHEZ S.A.C.,20482468188,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
HOTELES & RESORT ORLANDO´S S.A.C,20612361275,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RESTAURANTE EL JEFE S.A.C,20608526103,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
TORREALVA PACHECO RICHARD ANDREE,10468860576,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SERVICIOS KENER S.A.C.,20481980586,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GRUPO MUNDO SOLUCIONES EMPRESARIALES S.A.C.,20482607641,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SANCHEZ YPARRAGUIRRE CARLOS ALBERTO,10401839084,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
COMPAÑIA TCH S.A.C. - CO. TCH S.A.C.,20536718703,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GALVEC PERU S.A.C.,20548765561,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SERVEQUIP S.A.C.,20611689609,AV. DEL EJERCITO NRO. 749 INT. 105 URB. SANTA CRUZ LIMA - LIMA - MIRAFLORES,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CJR RENEWABLES PERU SOCIEDAD ANONIMA CERRADA,20600873459,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ORGANIZACION DE SERVICIOS ASISTENCIALES DE SALUD S.A.C.,20480898100,JR. MANCO INCA NRO. 431 CENTRAL (POR EL COLEGIO JOSE CARLOS MARIATEGUI) LA LIBERTAD - TRUJILLO - EL PORVENIR,--,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
VISAC SAFETY E.I.R.L.,20601465567,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ECO PLANING S.A.C.,20605554653,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
MODULAR SOLUTION PROVIDER S.A.C.,20609338190,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
WYKA S.A.C.,20608514237,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GRUPO B & M INGENIEROS S.A.C.,20601414393,CAL.MODESTO ESTRADA NRO. 106 SEC. PARTE ALTA LA LIBERTAD - ASCOPE - CASA GRANDE,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GRUPO RAMIREZ G & K E.I.R.L.,20601519811,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
MULTISERVICIOS SOUSA E.I.R.L.,20570592221,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ENERDRONE PERU S.A.C.,20609795566,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SL & J REPRESENTACIONES Y SERVICIOS GENERALES E.I.R.L.,20601902746,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
BILBAO CONTRATISTAS GENERALES SRL,20543205665,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
POLIMETALICOS DEL NORTE S.A.C.,20612189987,CAL.SANTANDER NRO. 186 LIMA - LIMA - MIRAFLORES,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GARCIA PAREDES WILDER EDWIN,10180788919,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
A & M INSISTEC S.A.C,20600444698,AV. CAMINOS DEL INCA URB. PROLONGACION BENAVIDES 2955 SANTIAGO DE SURCO - LIMA - LIMA,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INVERSIONES Y SERVICIOS MARIA DEL CARMEN E.I.R.L.,20612776394,NRO. S/N ANX. SUYUBAMBA (FRENTE A LA IGLESIA CATÓLICA) LA LIBERTAD - PATAZ - PATAZ,--,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
H.S.E.Q. PERU S.A.C.,20561269611,CAL.PIMENTEL NRO. 148 INT. 102 URB. SANTA VICTORIA LAMBAYEQUE - CHICLAYO - CHICLAYO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RAMIREZ ROBLES OSCAR JAYRO,10460328697,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
METAL MECANICA INDUSTRIAL PEREZ CHARRI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,20489583896,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INVERSIONES MINERA JHONAY E.I.R.L.,20612793248,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GEMA DRILLING & CONSTRUCTION S.R.L.,20600572483,CAL.LEON BARANDIARAN NRO. 225 URB. ARTURO CABREJOS FALLA LAMBAYEQUE - CHICLAYO - CHICLAYO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SOLUCIONES AGROSOSTENIBLES S.A.C.,20481349550,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SOCIEDAD MINERA DE RESPONSABILIDAD LIMITADA OSO DORADO,20548870608,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GRUPO KADIMA S.A.C.,20610389016,CAL.RAYMUNDO CARCAMO NRO. 1049 INT. A URB. SANTA CATALINA LIMA - LIMA - LA VICTORIA,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
FISIO FEM VASQUEZ S.A.C.,20605102744,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CLUB SOCIAL CULTURAL Y DEPORTIVO LLACUABAMBA,20605747222,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
MAGNUM SECURITY S.A.C.,20539923740,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CONSORCIO LA ARENA S.A.C,20482344373,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
KOMZAC CONTRATISTAS S.A.C.,20607866946,CAL.SAN ANDRES NRO. 265 A.H. ALTO MOCHE LA LIBERTAD - TRUJILLO - MOCHE,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CLARNOVA SOCIEDAD ANONIMA CERRADA,20607393321,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GOLD FIELDS LA CIMA S.A.,20507828915,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CONTRATISTAS GENERALES VP S.A.C.,20610368931,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RUIZ DIAZ JUAN ANDERZON,10428883158,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
FIEMSA SAC,20512017526,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
MINERED S.A.C.,20611856807,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
TAMAYO LEON JHONATAN,10476509683,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
TRANSPORTE GLOBAL MOVE SERVICES S.A.C.,20612064807,PRO.CESAR VALLEJO NRO. 1371 URB. ANDRES RAZURI ET. 1 LA LIBERTAD - TRUJILLO - TRUJILLO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CORAL MIX SOCIEDAD ANONIMA CERRADA CORAL MIX S.A.C.,20451547420,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
STOCKHOLM MINING S.A.C.,20546243959,CAL.TOMAS RAMSEY NRO. 930 INT. 707 LIMA - LIMA - MAGDALENA DEL MAR,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CENTRO CERAMICO LAS FLORES SAC.,20466776336,AV. REPUBLICA DE PANAMA NRO. 4495 (CRUCE CON AV. ANGAMOS) LIMA - LIMA - SURQUILLO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
COMPAñIA MINERA MILPO S.A.A.,20100110513,AV. SN.BORJA NORTE NRO. 523 SAN BORJA - LIMA,000666999,,JOSUE SPENCER,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
